codigo,nombre,segmento_codigo,segmento_nombre,familia_codigo,familia_nombre,clase_codigo,clase_nombre
51142604,Pemolina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142605,Tartrato de fendimetrazina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142606,Clorhidrato de pipradol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142607,Fenproporex,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142608,Trimetilxantina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142609,Clorhidrato de anfepramona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142610,Cafeína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142611,Clorhidrato de dexfenfluramina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142612,Clorhidrato de dietilpropión,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142613,Clorhidrato de fenfluramina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142614,Clorhidrato de benzfetamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142615,Clorhidrato de fentermina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142616,Fentermina de resina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142617,Clorhidrato de sibutramina monohidratada,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142618,Clorhidrato de metilfenidato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142619,Espíritu aromático de amoníaco,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142701,Fenilbutazona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142700,Fármacos antiinflamatorios no esteroideos veterinarios (VNSAID)
51142702,Ácido meclofenámico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142700,Fármacos antiinflamatorios no esteroideos veterinarios (VNSAID)
51142801,Riluzol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142800,Fármacos de tratamiento de la esclerosis lateral amiotrófica (ELA)
51142901,Cloroformo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142902,Mezcla eutéctica de anestésicos locales,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142903,Ropivacaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142904,Lidocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142905,Bupivacaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142906,Clorhidrato de ametocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142907,Oxibuprocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142908,Lignocaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142909,Benzocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142910,Prilocaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142911,Clorhidrato de quinisocaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142912,Dibucaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142913,Halotano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142914,Clorhidrato de amilocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142915,Septocaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142916,Hialuronidasa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142917,Mepivacaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142918,Articaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142919,Isoflurano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142920,Procaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142921,Tiopental sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142922,Clorhidrato de benoxinato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142923,Butambeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142924,Clorobutanol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142925,Clorhidrato de cloroprocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142926,Clorhidrato de cocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142927,Desflurano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142928,Clorhidrato de diclonina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142929,Enflurano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142930,Éter,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142931,Cloruro de etilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142932,Clorhidrato de etidocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142933,Etomidato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142934,Clorhidrato de ketamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142935,Levobupivacaína hidrocloruro,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142936,Levonordefrina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142937,Clorhidrato de lidocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142938,Metohexital sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142939,Clorhidrato de pramoxina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142940,Clorhidrato de proparacaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142941,Propofol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142942,Sevoflurano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142943,Tetracaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142944,Clorhidrato de tetracaina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142945,Clorhidrato de doxapram,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142946,Metoxiflurano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142947,Clorhidrato de cincocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142948,Diclorotetrafluoroetano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51151501,Cloruro de betanecol,51000000,Medicamentos y Productos Farmacéuticos,51150000,Medicamentos para el sistema nervioso autónomo,51151500,Colinérgicos y inhibidores de la colinesterasa
51151502,Cloruro de edrofonio,51000000,Medicamentos y Productos Farmacéuticos,51150000,Medicamentos para el sistema nervioso autónomo,51151500,Colinérgicos y inhibidores de la colinesterasa
51151503,Fisostigmina,51000000,Medicamentos y Productos Farmacéuticos,51150000,Medicamentos para el sistema nervioso autónomo,51151500,Colinérgicos y inhibidores de la colinesterasa
51151504,Nitrato de pilocarpina,51000000,Medicamentos y Productos Farmacéuticos,51150000,Medicamentos para el sistema nervioso autónomo,51151500,Colinérgicos y inhibidores de la colinesterasa
51151505,Clorhidrato de tropatepina,51000000,Medicamentos y Productos Farmacéuticos,51150000,Medicamentos para el sistema nervioso autónomo,51151500,Colinérgicos y inhibidores de la colinesterasa
